122,-1,122,122,122,122,122,122,122,122,120,120,120,120,65,68,68,68,68,68,68,68,65,-1,-1,-1,-1,120,122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,120,122,-1,-1,-1,-1,-1,-1,122,122,120,-1,42,44,44,44,42,-1,-1,-1,-1,-1,120,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,-1,122,122,122,122,122,122,120,122
122,-1,122,122,122,122,122,122,122,122,65,68,68,68,70,67,67,81,81,81,81,81,68,-1,-1,-1,-1,-1,120,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,122,121,-1,-1,-1,-1,-1,122,122,-1,-1,42,44,44,44,42,-1,-1,-1,-1,-1,-1,120,120,120,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,-1,122,122,122,122,122,122,121,122
122,-1,122,122,122,122,122,122,122,122,68,-1,-1,-1,67,67,81,80,80,80,80,80,68,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,122,122,121,-1,-1,-1,121,122,120,-1,-1,42,44,44,44,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,-1,120,122,122,122,122,122,122,122
122,-1,120,122,122,122,122,122,120,122,68,81,-1,-1,-1,-1,80,-1,-1,-1,-1,-1,70,65,-1,-1,-1,-1,-1,-1,-1,-1,121,121,-1,-1,-1,-1,-1,-1,-1,-1,120,122,122,-1,-1,-1,122,120,-1,-1,-1,42,44,44,44,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,121,-1,122,122,122,122,122,122,122
122,121,-1,122,122,122,122,122,-1,122,68,82,81,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,65,-1,-1,-1,-1,-1,-1,-1,-1,120,120,-1,-1,-1,-1,-1,-1,-1,-1,-1,120,122,121,-1,-1,122,-1,-1,-1,-1,42,44,44,44,42,-1,-1,-1,-1,-1,-1,-1,-1,121,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,-1,120,122,122,122,122,122,122
122,122,-1,120,122,122,122,122,-1,122,68,82,82,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,120,120,-1,-1,122,121,-1,-1,-1,42,44,44,44,42,-1,-1,-1,-1,-1,-1,-1,-1,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,121,-1,122,122,122,122,122,122
122,122,121,-1,122,122,122,122,121,122,68,82,82,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,65,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,120,122,121,-1,-1,42,44,44,44,42,-1,-1,-1,-1,-1,-1,-1,121,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,121,122,122,122,122,122,122
122,122,122,121,122,122,122,122,122,122,68,82,80,-1,-1,-1,70,68,68,68,68,68,68,65,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,122,122,121,-1,42,44,44,44,42,-1,-1,-1,-1,-1,-1,-1,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,120,122,122,122
122,122,122,122,122,122,122,122,122,122,68,82,81,-1,-1,-1,70,68,68,68,68,68,68,68,65,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,122,122,122,-1,42,44,44,44,42,-1,-1,-1,-1,-1,-1,121,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,121,120,122,122
122,122,122,122,122,122,122,122,122,122,68,82,82,-1,-1,-1,81,67,67,67,67,67,67,67,70,68,65,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,120,120,120,-1,42,44,44,44,42,-1,-1,-1,-1,-1,-1,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,121,122,122
122,122,122,122,122,122,122,122,122,122,68,82,82,-1,-1,-1,80,81,67,67,67,67,67,67,67,67,70,68,65,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,121,-1,121,-1,-1,-1,-1,-1,-1,42,44,44,44,42,-1,-1,-1,-1,-1,121,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122
122,122,122,122,122,122,122,122,122,122,68,80,80,81,-1,-1,-1,80,81,81,67,67,67,67,67,67,67,67,70,65,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,120,-1,120,-1,-1,-1,-1,-1,-1,42,44,44,44,42,-1,-1,-1,-1,-1,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122
122,122,122,122,122,122,122,122,122,122,68,67,67,82,81,-1,-1,-1,80,80,81,81,81,67,67,67,67,67,67,70,65,-1,-1,-1,-1,-1,-1,-1,-1,-1,121,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,42,44,44,44,42,-1,-1,-1,-1,-1,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122
122,122,122,122,122,122,122,122,122,122,68,67,67,82,82,-1,-1,-1,-1,-1,80,80,80,81,81,81,67,67,67,67,68,-1,-1,-1,-1,-1,-1,-1,-1,121,122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,121,121,42,44,44,44,42,-1,-1,-1,-1,121,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122
122,122,122,122,122,122,122,122,122,122,68,67,67,82,82,81,-1,-1,-1,-1,-1,-1,-1,80,80,80,81,81,67,67,70,65,-1,-1,-1,-1,-1,-1,121,122,122,-1,-1,-1,-1,-1,-1,-1,-1,-1,121,122,122,42,44,44,44,42,-1,-1,-1,121,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122
122,122,122,122,122,122,122,122,122,122,68,67,67,82,82,82,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,80,80,81,67,67,68,-1,-1,-1,-1,121,121,122,122,122,121,-1,-1,-1,-1,-1,-1,-1,-1,122,122,122,42,44,44,44,42,-1,121,121,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122
122,122,122,122,122,122,122,122,122,122,68,67,67,80,82,82,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,80,81,81,68,-1,-1,-1,121,122,122,122,122,122,122,-1,-1,-1,-1,-1,-1,-1,-1,122,122,122,42,44,44,44,42,-1,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,120,122
122,122,122,122,122,122,122,122,122,122,68,67,67,67,80,82,81,-1,81,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,80,80,68,-1,-1,-1,122,122,122,122,122,122,122,121,-1,-1,-1,-1,-1,-1,121,122,122,122,42,44,44,44,42,-1,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,121,122
122,122,122,122,122,122,120,122,122,122,65,70,67,67,67,80,82,81,82,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,68,-1,-1,121,122,122,122,122,122,122,122,122,-1,-1,-1,-1,-1,-1,122,122,120,120,42,44,44,44,42,-1,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122
122,122,122,122,122,122,-1,120,122,122,121,65,70,67,67,67,80,82,82,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,68,-1,-1,122,122,122,122,122,122,122,122,122,121,-1,-1,-1,-1,-1,122,120,-1,-1,42,44,44,44,42,121,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122
122,122,122,122,122,122,-1,121,122,122,122,121,65,70,67,67,67,80,80,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,68,-1,121,122,122,122,122,122,122,122,122,122,122,-1,-1,-1,-1,121,120,-1,-1,-1,42,44,44,44,42,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,120,122,122,122,122,122,122,122,122
122,120,122,122,122,122,121,122,122,122,122,122,121,65,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,65,121,122,122,122,122,122,122,122,122,122,122,120,-1,-1,-1,-1,120,-1,-1,-1,-1,42,44,44,44,42,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,121,122,122,122,122,120,122,122,122
122,121,122,122,122,122,122,122,122,122,122,122,122,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,122,122,122,122,122,122,122,122,122,122,122,121,121,121,121,121,121,121,121,121,121,42,44,44,44,42,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,121,122,122,122
122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,120,122,120,120,120,122,120,120,122,122,122,122,122,122,122,122,122,122,122,120,122,122,122,122,122,122,122,122,122,122,122,120,122,122,122,42,44,44,44,42,122,122,122,122,122,122,120,122,122,122,122,122,122,122,120,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122
122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,121,122,121,121,121,122,121,121,120,120,120,122,122,122,122,122,122,122,122,121,122,122,122,122,122,122,120,120,122,122,122,-1,122,122,122,42,44,44,44,42,122,122,122,122,122,122,121,122,122,122,120,122,122,122,121,122,122,122,122,122,122,120,120,122,122,122,122,122,122,122,122,122,122
122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,-1,-1,-1,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,121,121,122,122,122,121,122,122,122,42,44,44,44,42,122,122,122,122,122,122,122,122,122,122,121,122,122,122,122,122,122,122,122,122,122,121,121,122,122,122,122,122,122,121,122,122,121
122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,121,121,121,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,121,121,122,122,122,121,122,122,122,42,44,44,44,42,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,121,122,122,122,122,122,122,122,122
120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,42,44,44,44,42,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120
